STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,IMPACT2,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
39,390868,2,3,1,22,10,11,38,12,8,1,0,39,3,6,52,6052,6,2006,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,2,2,6,2,12,0,0,0,1,39,44240,6,1,0,0,3,0,74,235,1,0,0,0,1,7,2010,8,2010,0,0,0,0,0,2,4,65,1,1,2,1,0,0,1,18,2,1,1,98,0,0
39,390868,3,3,1,22,10,11,38,12,8,1,0,42,2,6,52,6052,6,2007,3A4FY58BX7T6,3,A,4,F,Y,5,8,B,X,7,T,6,0,P,CHRY,PTC,SV,7,17,3040,,0,1030,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,1,1,9,9,6,2,12,0,0,0,1,42,15043,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,4,65,1,1,2,1,0,0,1,10,1,2,2,64,1,0
39,390869,1,2,1,23,10,14,33,12,6,1,0,39,2,20,401,20401,14,1991,1GCCS14Z0M01,1,G,C,C,S,1,4,Z,0,M,0,1,0,T,CHEV,S14,PK,91,17,,1,1179,1083,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,39,43512,6,1,0,0,3,3,68,160,0,0,0,0,1,8,2010,8,2010,0,38,0,0,0,1,2,55,1,1,2,1,20,3,1,17,1,1,1,88,0,0
39,390869,2,2,1,23,10,14,33,12,6,1,0,39,1,22,2,22002,4,2001,1G2HZ5419142,1,G,2,H,Z,5,4,1,9,1,4,2,0,P,PONT,BSI,4D,1,17,3716,,0,1122,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,9,6,2,12,0,0,0,1,39,45831,6,1,0,0,3,0,64,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,17,1,1,2,89,1,0
39,390870,1,1,2,29,10,21,11,42,0,1,0,39,1,49,41,49041,2,1991,JT2SW22N1M00,J,T,2,S,W,2,2,N,1,M,0,0,0,P,TOYT,MSR,CP,91,17,2758,,0,945,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,2,9,6,2,42,0,0,0,1,39,44720,6,1,0,0,3,0,72,170,0,0,0,0,0,0,0,0,0,1,36,0,0,0,1,2,25,4,2,2,1,0,0,14,6,1,2,5,2,1,1
39,390871,1,1,1,31,10,0,27,42,0,1,0,39,2,37,734,37734,90,2004,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,12,12,6,2,42,0,0,0,1,39,43318,6,1,0,0,3,0,69,175,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,2,55,4,1,2,1,0,0,14,9,1,2,5,7,1,1
39,390872,1,1,3,31,10,3,4,34,0,1,0,39,2,37,399,37399,4,2008,2HGFA16548H3,2,H,G,F,A,1,6,5,4,8,H,3,0,P,HOND,UCL,4D,8,17,2751,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,100,0,1,5,10,98,6,2,42,0,0,0,1,39,44221,6,1,0,0,3,0,73,160,0,0,0,0,0,0,0,0,0,1,36,91,0,0,1,2,40,1,1,2,1,0,0,1,6,1,2,5,7,2,0
39,390873,1,1,1,1,11,8,30,34,0,1,0,39,1,20,37,20037,4,1999,1G1NE52M9X62,1,G,1,N,E,5,2,M,9,X,6,2,0,P,CHEV,M/L,4D,99,17,3077,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,9,10,6,2,1,0,0,0,1,39,43050,6,1,0,0,3,0,67,150,0,0,0,1,0,4,2008,4,2008,0,0,0,0,0,1,2,55,1,2,2,1,0,0,1,13,1,1,5,1,1,0
39,390874,1,2,1,1,11,10,40,12,6,1,0,27,3,84,881,84881,66,2007,2HSCKAPR37C3,2,H,S,C,K,A,P,R,3,7,C,3,0,T,INTL,99X,DS,7,17,,8,0,0,990,D,,0,57,116455,57116455,3,5,96,1,0,0,0,0,0,0,0,30,0,0,0,12,12,6,2,12,0,0,0,1,49,84010,6,1,6,0,3,0,73,305,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,4,1,2,1,0,0,14,62,2,1,1,65,0,0
39,390874,2,2,1,1,11,10,40,12,6,1,0,39,1,12,471,12471,30,1999,1FTZR15V5XTA,1,F,T,Z,R,1,5,V,5,X,T,A,0,T,FORD,RNS,PS,99,17,,1,0,1259,RNG,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,9,6,2,12,0,0,0,1,39,45601,6,1,0,0,3,3,70,205,0,1,0,0,2,7,2009,4,2010,0,28,36,0,0,1,2,55,4,1,2,1,0,0,14,11,2,1,2,64,1,0
39,390875,1,4,2,1,11,13,40,12,6,1,0,39,1,6,43,6043,4,2003,1C3EL46XX3N5,1,C,3,E,L,4,6,X,X,3,N,5,0,P,CHRY,SLX,4D,3,17,3102,,0,1080,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,12,6,2,12,0,0,0,1,39,44903,6,1,0,0,3,3,63,150,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,4,45,1,1,2,1,3,3,1,17,1,1,1,88,1,0
39,390875,2,4,1,1,11,13,40,12,6,1,0,39,1,23,422,23422,15,2007,1GKFK66887J2,1,G,K,F,K,6,6,8,8,7,J,2,0,T,GMC,DXL,LL,7,17,,2,0,1300,YUK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,9,3,6,2,12,0,0,0,1,39,44904,6,1,0,0,3,3,67,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,1,1,2,1,3,3,1,17,1,1,1,89,0,0
39,390875,3,4,2,1,11,13,40,12,6,1,0,39,3,24,1,24001,4,1999,1G8ZK5273XZ2,1,G,8,Z,K,5,2,7,3,X,Z,2,0,P,STRN,SL2,4D,99,17,2418,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,4,3,12,0,0,0,1,39,44906,6,1,0,0,3,0,63,125,1,0,0,0,0,10,2010,10,2010,0,0,0,0,0,1,4,35,1,1,2,1,3,3,5,17,1,1,1,98,0,0
39,390875,4,4,1,1,11,13,40,12,6,1,0,39,1,18,20,18020,4,1995,2G4WB52L5S14,2,G,4,W,B,5,2,L,5,S,1,4,0,P,BUIC,RGC,4D,95,17,3335,,0,1075,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,4,3,12,0,0,0,1,39,44903,6,1,0,0,3,3,62,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,1,1,2,1,3,3,5,17,1,1,1,98,0,0
39,390876,1,1,1,4,11,17,19,42,0,1,0,39,1,24,401,24401,14,2004,5GZCZ63484S8,5,G,Z,C,Z,6,3,4,8,4,S,8,0,P,STRN,VUE,UT,4,17,3631,,0,1066,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,12,12,6,2,42,0,0,0,1,39,43213,6,1,0,0,3,3,71,240,0,1,0,0,1,7,2010,9,2010,1,51,0,0,0,1,2,55,1,1,2,1,0,0,1,12,1,1,5,6,1,0
39,390877,1,1,1,6,11,2,32,42,0,1,0,39,1,54,38,54038,3,2004,JH4DC53094S0,J,H,4,D,C,5,3,0,9,4,S,0,0,P,ACUR,RST,2H,4,17,2767,,0,1012,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,3,6,2,42,0,0,0,1,39,45233,6,1,0,0,3,3,71,165,1,0,0,0,2,5,2009,7,2010,1,36,0,0,0,1,2,35,4,2,2,1,0,0,14,6,1,2,5,7,1,1
39,390878,1,1,1,8,11,18,45,8,0,1,0,39,1,12,461,12461,21,1996,1FDEE14H6THB,1,F,D,E,E,1,4,H,6,T,H,B,0,T,FORD,15V,IC,96,17,,2,0,1380,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,2,2,4,3,8,0,0,0,1,39,43147,6,1,0,0,3,0,67,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,50,1,1,2,1,0,0,1,80,1,1,1,13,0,0
39,390879,1,2,2,9,11,17,35,12,7,1,0,39,1,12,402,12402,14,2001,1FMCU04181KA,1,F,M,C,U,0,4,1,8,1,K,A,0,P,FORD,SPE,UT,1,17,3186,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,1,0,0,2,2,6,2,12,0,0,0,1,39,43420,6,1,0,0,3,0,75,145,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,2,55,1,1,2,1,0,0,1,50,1,1,2,45,1,0
39,390879,2,2,2,9,11,17,35,12,7,1,0,39,1,84,881,84881,63,2002,1HTSHADT72H4,1,H,T,S,H,A,D,T,7,2,H,4,0,T,INTL,490,TM,2,17,,8,2540,1520,40S,D,,0,57,1871452,571871452,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,4,3,12,0,0,0,1,39,44870,6,1,6,0,3,3,72,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,5,10,1,1,1,44,0,0
39,390880,1,1,1,9,11,17,22,42,0,1,0,39,1,20,23,20023,6,2007,3GNDA23D67S5,3,G,N,D,A,2,3,D,6,7,S,5,0,P,CHEV,HHR,UT,7,17,3155,,0,1035,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,1,5,9,98,6,2,1,0,0,0,1,39,44512,6,1,0,0,3,3,61,140,0,0,0,2,0,2,2010,5,2010,0,36,0,0,0,2,2,65,1,1,2,1,0,0,1,9,1,2,5,2,1,0
39,390881,1,2,1,18,7,17,6,12,7,1,0,39,1,12,13,12013,4,1999,1FAFP13P0XW2,1,F,A,F,P,1,3,P,0,X,W,2,0,P,FORD,ESE,4D,99,17,2468,,0,984,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,11,1,6,2,30,0,0,0,1,39,44310,6,1,0,0,3,0,71,170,2,1,0,0,1,8,2008,10,2008,1,26,0,0,0,1,4,35,1,1,1,1,0,0,1,6,1,1,1,45,1,0
39,390881,2,2,1,18,7,17,6,12,7,1,0,39,2,20,403,20403,14,2007,1GNDT13S1722,1,G,N,D,T,1,3,S,1,7,2,2,0,P,CHEV,TRL,UT,7,17,4523,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,5,3,4,3,12,0,0,0,1,39,44026,6,1,0,0,3,3,67,127,0,1,0,1,0,10,2008,10,2008,0,0,0,0,0,1,4,35,1,1,1,1,0,0,1,53,2,1,1,44,0,0
39,390882,1,1,2,31,7,11,0,14,0,1,0,39,1,20,37,20037,4,1998,1G1NE52M1W61,1,G,1,N,E,5,2,M,1,W,6,1,0,P,CHEV,M/L,4D,98,17,3100,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,1,6,9,14,0,0,0,1,39,45885,1,1,0,0,2,0,65,160,0,2,0,0,0,5,2009,5,2009,0,36,0,0,0,1,2,35,1,2,2,1,20,3,1,13,7,1,4,1,1,0
39,390883,1,3,1,19,11,18,48,12,6,1,0,26,3,82,881,82881,66,2001,1FUY3WEB01LH,1,F,U,Y,3,W,E,B,0,1,L,H,1,T,FRHT,FD1,DS,1,17,,8,0,0,CON,D,,1,57,239708,57239708,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,7,7,2,3,12,0,0,0,1,26,48219,6,1,6,0,3,3,72,215,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,4,55,1,1,2,1,20,3,11,15,1,1,1,82,0,0
39,390883,2,3,4,19,11,18,48,12,6,1,0,26,2,20,421,20421,15,2004,1GNEK13ZX4J3,1,G,N,E,K,1,3,Z,X,4,J,3,0,P,CHEV,KTA,UT,4,17,5050,,0,1160,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,1,0,0,12,11,6,2,12,0,0,0,1,26,48301,6,1,0,0,3,3,66,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,65,1,1,2,1,0,0,1,67,1,1,1,83,1,0
39,390883,3,3,2,19,11,18,48,12,6,1,0,39,2,6,441,6441,20,2009,2A8HR54189R5,2,A,8,H,R,5,4,1,8,9,R,5,0,P,CHRY,TWC,SV,9,17,4507,,0,1212,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,11,7,2,1,12,0,0,0,1,39,43567,6,1,0,0,3,3,68,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,65,1,1,2,1,0,0,1,62,1,1,1,98,0,0
39,390884,1,2,1,26,11,13,8,12,2,1,0,39,3,37,31,37031,4,2010,19XFA1F5XAE0,1,9,X,F,A,1,F,5,X,A,E,0,0,P,HOND,UCL,4D,10,17,2754,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,12,6,2,12,0,0,0,1,39,43619,6,1,0,0,3,3,74,195,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2,4,35,4,1,2,1,3,3,11,15,1,1,1,80,0,0
39,390884,2,2,3,26,11,13,8,12,2,1,0,39,2,18,7,18007,4,2003,2G4WS52J4312,2,G,4,W,S,5,2,J,4,3,1,2,0,P,BUIC,CCU,4D,3,17,3368,,0,1090,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,12,6,2,12,0,0,0,1,39,43611,0,0,0,0,0,0,999,999,0,2,0,0,1,12,2008,6,2010,0,0,0,0,0,2,4,35,4,1,2,1,3,3,14,67,1,1,1,81,1,0
39,390885,1,2,1,27,11,14,5,12,6,1,0,95,3,12,461,12461,21,2005,1FTNS24W05HB,1,F,T,N,S,2,4,W,0,5,H,B,0,T,FORD,25V,EC,5,17,,2,0,1380,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,68,7,1,2,1,1,6,2,12,0,0,0,1,95,0,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,28,0,0,0,3,6,65,1,2,2,1,0,0,1,13,1,1,4,98,0,0
39,390885,2,2,3,27,11,14,5,12,6,1,0,36,2,23,441,23441,20,1999,1GKEL19W0XB5,1,G,K,E,L,1,9,W,0,X,B,5,0,T,GMC,SXT,ES,99,17,,2,0,1112,SAF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,7,7,6,2,12,0,0,0,1,36,13136,6,1,6,1,3,3,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,1,2,2,1,0,0,98,60,1,7,5,98,2,0
39,390886,1,1,1,28,11,2,9,59,0,1,0,39,1,23,431,23431,16,1998,1GKFK16R1WJ7,1,G,K,F,K,1,6,R,1,W,J,7,0,T,GMC,KSU,4W,98,17,,2,0,1315,K15,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,6,2,42,0,0,0,1,39,43615,6,1,0,0,3,0,70,150,0,0,0,1,0,5,2009,5,2009,0,0,0,0,0,1,2,35,2,1,2,1,0,0,14,12,1,1,4,6,1,1
39,390887,1,2,1,30,11,11,0,12,6,1,0,39,1,21,1,21001,2,1987,1G3GR11Y9HP3,1,G,3,G,R,1,1,Y,9,H,P,3,0,P,OLDS,CSU,CP,87,17,3203,,0,1081,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,1,0,0,3,3,6,2,12,0,0,0,1,39,45503,6,1,0,0,3,3,62,110,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,2,2,3,3,1,17,1,1,1,87,1,1
39,390887,2,2,1,30,11,11,0,12,6,1,0,39,3,85,881,85881,66,1998,1XKDDB9X8WJ7,1,X,K,D,D,B,9,X,8,W,J,7,1,T,KW,T80,DS,98,17,,8,2600,1600,CON,D,,1,57,1778512,571778512,3,6,8,1,0,0,0,0,0,0,0,45,7,0,0,12,12,6,2,12,0,0,0,1,39,43078,6,1,6,0,3,0,72,220,0,1,0,1,0,8,2009,9,2009,0,0,0,0,0,1,2,55,1,1,2,2,3,3,1,66,1,1,1,86,0,0
39,390888,1,3,5,1,12,17,22,12,2,1,0,39,1,20,37,20037,4,1998,1G1ND52MXW61,1,G,1,N,D,5,2,M,X,W,6,1,0,P,CHEV,MAL,4D,98,17,3100,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,9,6,2,12,0,0,0,1,39,43160,6,1,0,0,3,0,59,115,0,0,0,0,0,0,0,0,0,0,87,28,0,0,1,2,55,1,2,2,4,0,0,1,10,1,3,2,50,1,0
39,390888,2,3,5,1,12,17,22,12,2,1,0,39,2,55,35,55035,4,2001,KMHDN45D61U0,K,M,H,D,N,4,5,D,6,1,U,0,0,P,HYUN,EST,4D,1,17,2635,,0,1027,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,12,6,2,12,0,0,0,1,39,43143,6,1,0,0,3,0,63,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,2,2,4,0,0,1,62,1,1,1,51,0,0
39,390888,3,3,3,1,12,17,22,12,2,1,0,39,1,7,442,7442,20,2006,2D4GP44L56R8,2,D,4,G,P,4,4,L,5,6,R,8,0,P,DODG,CAR,SV,6,17,4252,,0,1193,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,11,6,2,12,0,0,0,1,39,43160,6,1,0,0,3,0,66,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,2,2,4,0,0,1,62,1,1,1,98,0,0
39,390889,1,2,1,5,12,17,57,12,6,1,0,39,1,20,481,20481,31,1998,1GCEK19R1WE1,1,G,C,E,K,1,9,R,1,W,E,1,0,T,CHEV,GK1,PC,98,17,,2,1555,1415,GM4,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,12,6,2,12,0,0,0,1,39,43360,6,1,0,0,3,3,79,265,0,0,0,1,0,1,2008,1,2008,0,0,0,0,0,1,2,55,1,1,2,4,0,0,1,62,1,1,1,66,0,0
39,390889,2,2,1,5,12,17,57,12,6,1,0,39,1,63,34,63034,4,2006,KNAGD1269654,K,N,A,G,D,1,2,6,9,6,5,4,0,P,KIA,OLE,4D,6,17,3279,,0,1063,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,3,0,0,3,3,6,2,12,0,0,0,1,39,43360,6,1,0,0,3,3,68,175,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,1,1,2,4,0,0,1,10,1,1,2,66,1,0
39,390891,1,1,1,10,11,23,30,42,0,1,0,39,2,24,1,24001,4,1993,1G8ZH5593PZ1,1,G,8,Z,H,5,5,9,3,P,Z,1,0,P,STRN,SL1,4D,93,17,0,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,0,1,5,9,9,6,2,1,0,0,0,1,39,44662,1,1,0,0,2,3,69,145,1,1,0,0,1,7,2008,9,2010,1,28,36,0,0,1,2,40,1,2,2,1,0,0,1,6,6,2,5,2,1,1
39,390892,1,1,2,11,11,22,20,34,0,1,0,39,1,53,706,53706,80,2003,JS1VS54A1321,J,S,1,V,S,5,4,A,1,3,2,1,0,M,SUZI,VL8,RS,3,17,,,,,,,805,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,9,9,4,3,38,0,0,0,1,39,43302,6,1,0,0,3,0,71,165,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,2,55,4,1,2,1,0,0,14,8,1,2,5,7,1,1
39,390893,1,1,1,12,11,6,49,35,0,1,0,39,1,12,402,12402,14,2005,1FMYU02Z95KC,1,F,M,Y,U,0,2,Z,9,5,K,C,0,P,FORD,SPE,UT,5,17,3180,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,3,6,2,1,0,0,0,1,39,45215,6,1,0,0,3,3,68,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,4,1,2,1,0,0,14,8,1,2,5,7,1,0
39,390894,1,3,1,13,11,8,34,12,2,1,0,39,2,12,37,12037,4,2007,1FAFP34N67W3,1,F,A,F,P,3,4,N,6,7,W,3,0,P,FORD,FMS,4D,7,17,2636,,0,1029,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,50,0,1,1,12,98,6,2,12,0,0,1,1,39,45069,6,1,0,0,3,0,66,130,1,1,0,0,0,8,2009,11,2010,0,28,36,0,0,3,4,65,1,1,2,1,0,0,1,9,1,2,2,50,1,0
39,390894,2,3,5,13,11,8,34,12,2,1,0,39,1,6,441,6441,20,2010,2A4RR5DX1AR2,2,A,4,R,R,5,D,X,1,A,R,2,0,P,CHRY,TWC,SV,10,17,4507,,0,1212,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,12,6,2,12,0,0,1,1,39,45150,6,1,0,0,3,0,62,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,65,1,1,2,1,0,0,1,63,1,1,1,51,1,0
39,390894,3,3,1,13,11,8,34,12,2,1,0,39,1,12,422,12422,15,2000,1FMPU18L2YLA,1,F,M,P,U,1,8,L,2,Y,L,A,0,P,FORD,EPT,UT,0,17,5401,,0,1191,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,13,13,0,1,12,0,0,0,1,39,45150,6,1,0,0,3,3,73,175,0,0,0,1,0,8,2009,8,2009,0,0,0,0,0,3,4,65,1,1,2,1,0,0,1,18,1,1,1,98,0,0
39,390895,1,1,2,14,11,0,5,42,0,1,0,39,2,20,431,20431,16,1996,1GNEC16R3TJ3,1,G,N,E,C,1,6,R,3,T,J,3,0,P,CHEV,C15,UT,96,17,4634,,0,1315,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,3,3,6,9,42,0,0,0,1,39,43213,1,1,0,0,2,0,66,135,0,1,0,0,0,10,2009,10,2009,1,36,0,0,0,1,2,25,1,1,2,2,0,0,1,6,6,2,5,2,1,0
39,390896,1,2,2,15,11,14,30,12,6,1,0,39,3,20,4,20004,9,1985,1G1YY0786F51,1,G,1,Y,Y,0,7,8,6,F,5,1,0,P,CHEV,CVT,CP,85,17,3111,,0,960,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,3,3,6,2,12,0,0,0,1,39,43952,6,1,0,0,3,0,75,290,0,2,0,2,1,3,2008,7,2010,1,28,36,0,0,1,2,35,1,2,2,1,0,0,1,6,1,1,2,64,1,0
39,390896,2,2,1,15,11,14,30,12,6,1,0,39,2,20,2,20002,4,2007,2G1WT55N3793,2,G,1,W,T,5,5,N,3,7,9,3,0,P,CHEV,IMT,4D,7,17,3674,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,12,12,6,2,12,0,0,0,1,39,43953,6,1,0,0,3,0,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,4,2,2,1,0,0,14,62,7,1,1,65,0,0
39,390898,1,1,1,28,11,14,5,38,0,1,0,39,2,20,443,20443,20,1997,1GNDX03E2VD1,1,G,N,D,X,0,3,E,2,V,D,1,0,T,CHEV,VTR,ES,97,17,,1,0,1200,VTR,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,1,1,6,2,1,0,0,0,1,39,44637,1,1,0,0,2,0,73,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,2,2,2,1,0,0,14,12,1,1,4,6,1,1
39,390899,1,1,1,29,11,18,33,32,0,1,0,39,2,41,50,41050,4,2008,1YVHP80CX85M,1,Y,V,H,P,8,0,C,X,8,5,M,0,P,MAZD,M6I,4D,8,17,3093,,0,1053,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,75,0,1,3,11,13,6,2,32,0,0,0,1,39,44060,6,1,0,0,3,3,64,120,0,0,0,1,0,8,2010,8,2010,0,0,0,0,0,2,6,60,1,1,2,2,0,0,1,12,1,1,4,6,1,0
39,390900,1,1,1,30,11,8,21,24,0,1,0,39,3,98,806,98806,62,2007,5PVNE8JV572S,5,P,V,N,E,8,J,V,5,7,2,S,0,T,HINO,268,CC,7,17,,6,0,0,HIN,D,,0,57,421403,57421403,2,1,1,1,0,0,0,0,0,0,0,998,0,1,3,11,11,6,2,1,0,0,0,1,39,44119,6,1,6,0,3,3,68,168,1,0,0,0,0,12,2008,12,2008,0,0,0,0,0,3,6,65,1,1,2,2,0,0,1,12,1,1,4,6,1,1
39,390901,1,1,1,7,12,18,24,10,0,1,0,39,2,52,37,52037,3,2000,4A3AC44G6YE1,4,A,3,A,C,4,4,G,6,Y,E,1,0,P,MITS,EGS,2H,0,17,2985,,0,1008,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2,10,0,0,0,1,39,43016,1,1,0,0,2,0,64,150,0,2,0,0,1,12,2009,6,2010,0,54,0,0,0,1,2,25,1,1,2,1,65,3,5,9,1,1,1,98,1,0
