STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
48,Texas,481107,2,1,1UYVS253*FU******,2021-09-08 14:04:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481111,1,1,56EA53K2*GA******,2021-09-08 14:04:50,0,6,TRAILER,12109,"ARMOR LITE TRAILER MFG, LLC",1161,ARMOR LITE TRAILER,4470,Armor Lite Trailer,2016,,,6,UNITED STATES (USA),MISSOURI,SIKESTON,,,61,Trailer,,,,,,,6,Kingpin,40.000,Steel Rectangle Tube Frame,2,,
48,Texas,481113,1,1,4TGF1020*91******,2021-09-08 14:04:50,0,6,TRAILER,3694,"TITAN TRAILER MFG., INC.",3623,TITAN TRAILER MFG,7997,Titan Trailer MFG,2009,,,6,UNITED STATES (USA),KANSAS,WATERVILLE,,Position Currently not in use,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,10.000,,2,,
48,Texas,481132,1,1,1GRDM962*FH******,2021-09-08 14:04:51,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Platform,2,,
48,Texas,481143,1,1,1JJU362F*YS******,2021-09-08 14:04:51,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4963,FRUEHUAF,12125,Fruehuaf,2000,,,6,UNITED STATES (USA),TENNESSEE,SCOTT COUNTY,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,36.000,,2,,
48,Texas,481144,1,1,3H3V281C*ET******,2021-09-08 14:04:51,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,481163,2,1,1UNST422*6L******,2021-09-08 14:04:51,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2006,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,481184,4,1,1GRAA062*CW******,2021-09-08 14:04:51,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481186,2,1,1JJV281D*AL******,2021-09-08 14:04:51,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2010,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,481186,2,2,1JJV281W*9L******,2021-09-08 14:04:52,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,481190,1,1,5HTAB432*87******,2021-09-08 14:04:52,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2008,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
48,Texas,481191,1,1,1UYFS253*FA******,2021-09-08 14:04:52,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481237,2,1,3H3V532C*GT******,2021-09-08 14:04:53,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481268,2,1,1GRAA062*BB******,2021-09-08 14:04:53,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,481288,1,1,2HSCNAPR*3C******,2021-09-08 14:04:54,0,3,TRUCK,1074,"NAVISTAR CANADA, INC.",526,INTERNATIONAL,9499,9400i,2003,,,1,CANADA,ONTARIO,CHATHAM,,"GVWR: 33,001 - 55,000 lbs",66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,1,SBA - Set-Back Axle
48,Texas,481300,2,1,1JJV532F*WF******,2021-09-08 14:04:54,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4963,FRUEHUAF,12125,Fruehuaf,1998,,,6,UNITED STATES (USA),IOWA,FORT MADISON,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481307,1,1,5V8VA532*8M******,2021-09-08 14:04:54,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2008,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
48,Texas,481330,1,1,1S12E953*FE******,2021-09-08 14:04:54,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2015,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,,,53.000,Semi-Trailer/Dry Freight Van,2,3,Tandem
48,Texas,481346,2,1,1PLE0412*EP******,2021-09-08 14:04:55,0,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,2014,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,34,Chipper Trailer,,,41.000,,2,,
48,Texas,481348,2,1,1TTF4820*72******,2021-09-08 14:04:55,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2007,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,481359,2,1,1W16522A*G5******,2021-09-08 14:04:55,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2016,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,52.000,Type of suspension: Air Ride,2,,
48,Texas,481384,1,1,1JJV532B*DL******,2021-09-08 14:04:56,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481384,2,1,1UYVS253*4U******,2021-09-08 14:04:56,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481444,1,1,3H3C532S*4T******,2021-09-08 14:04:56,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2004,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,53.000,Material: Steel,2,,
48,Texas,481449,1,1,1TKL0412*GW******,2021-09-08 14:04:56,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2016,,,6,UNITED STATES (USA),NORTH DAKOTA,WEST FARGO,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,41.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",2,,
48,Texas,481466,1,1,5MC42401*E3******,2021-09-08 14:04:56,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,,,2014,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
48,Texas,481468,1,1,3H3V532C*ET******,2021-09-08 14:04:57,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481469,1,1,5J2US122*FE******,2021-09-08 14:04:57,0,6,TRAILER,12413,EAST TEXAS LONGHORN TRAILERS LLC,8740,"EAST TEXAS LONGHORN TRAILERS, LLC",22833,"East Texas Longhorn Trailers, LLC",2015,Standard,,6,UNITED STATES (USA),TEXAS,EMORY,,,61,Trailer,,,,,16,Utility Trailer,,,12.000,Angle Iron Frame,2,,
48,Texas,481474,1,1,5HTAB442*67******,2021-09-08 14:04:57,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2006,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
48,Texas,481476,1,1,1E9X6T42*FC519***,2021-09-08 14:04:57,0,6,TRAILER,6067,EXOSENT ENGINEERING LLC,885,EXOSENT ENGINEERING,4060,Exosent Engineering,2015,,,6,UNITED STATES (USA),TEXAS,COLLEGE STATION,,,61,Trailer,,,,,15,Tank Trailer,6,Kingpin,44.000,,2,,
48,Texas,481498,1,1,1UYVS253*YP******,2021-09-08 14:04:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2000,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481508,1,1,1JJV532D*GL******,2021-09-08 14:04:58,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481514,1,1,1UYVS248*DM******,2021-09-08 14:04:58,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481527,1,1,1GRAA962*6G******,2021-09-08 14:04:58,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,481543,4,1,1UYVS253*7M******,2021-09-08 14:04:59,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481545,2,1,47ZUB162*5X******,2021-09-08 14:04:59,0,6,TRAILER,1490,PACE AMERICAN OF TEXAS INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2005,,,6,UNITED STATES (USA),TEXAS,,Pace American of Texas,,,,11,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",5,"Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)",59,Van/Covered Cargo/Enclosed,,,16.000,"Length: 10 - 28FT; GVWR: 3000 - 16,000,  (7 FT WIDE TRAILER )",2,,
48,Texas,481559,3,1,5C2BB37B*9M******,2021-09-08 14:04:59,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2009,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,37.000,Tandem Axle,2,,
48,Texas,481591,2,1,1JJV532W*XL******,2021-09-08 14:05:00,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,1999,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481620,1,1,1GRAA062*6W******,2021-09-08 14:05:00,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,481642,2,1,1UYVS253*4P******,2021-09-08 14:05:00,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481658,1,1,1UYVS293*7U******,2021-09-08 14:05:00,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,93.000,,2,,
48,Texas,481659,1,1,4V4NC9EJ*GN******,2021-09-08 14:05:01,0,3,TRUCK,1015,"VOLVO GROUP NORTH AMERICA, LLC",487,VOLVO TRUCK,1967,VNL,2016,,,6,UNITED STATES (USA),VIRGINIA,DUBLIN,Volvo Truck North America,,66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,,
48,Texas,481661,1,1,3H3V532C*FT******,2021-09-08 14:05:01,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481663,2,1,1UYFS248*WA******,2021-09-08 14:05:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1998,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481666,1,1,1STJBYP2*GJ******,2021-09-08 14:05:01,0,6,TRAILER,7436,AIRSTREAM INC.,2029,AIRSTREAM INC.,5774,Airstream Travel Trailer,2016,Classic,,6,UNITED STATES (USA),OHIO,JACKSON CENTER,,"Body Type: Semi-monocoque, 102"" wide body, continuous curved, shiny aluminum shell, contoured window glass, frames, and doors",61,Trailer,,,,,,,,,31.000,"Type of Trailer/Motorhome: Center Bath, Split",2,,
48,Texas,481671,1,1,1TDH4222*FB******,2021-09-08 14:05:01,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2015,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
48,Texas,481673,2,1,1JJV532D*GL******,2021-09-08 14:05:01,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481678,1,1,1UYVS253*3U******,2021-09-08 14:05:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2003,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481678,2,1,1UYVS253*4U******,2021-09-08 14:05:02,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481688,2,1,1L9AC32C*DL033***,2021-09-08 14:05:02,0,6,TRAILER,2705,"LEDWELL & SON ENTERPRISES, INC.",9834,"LEDWELL & SONS ENTERPRISES, INC.",25224,"Ledwell & Sons Enterprises, Inc.",2013,Drag Chain,,6,UNITED STATES (USA),TEXAS,TEXARKANA,,,61,Trailer,,,,,,,,,40.000,Type of Vehicle: Drag Chain,2,,
48,Texas,481693,1,1,1T9SC422*BB656***,2021-09-08 14:05:02,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2011,,,6,UNITED STATES (USA),IDAHO,BOISE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,42.000,Commodity Body,2,,
48,Texas,481705,3,1,1UYVS253*FM******,2021-09-08 14:05:02,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481708,1,1,3R9R4TM2*CM001***,2021-09-08 14:05:02,0,6,TRAILER,7295,"RETESA REMOLQUES, TANQUES Y EQUIPOS, S.A. DE C.V.",2802,"RETESA REMOLQUES, TANQUES Y EQUIPOS, S.A. DE C.V.",6743,"Retesa Remolques, Tanques Y Equipos, S.A. DE C.V.",2012,,,12,MEXICO,,QUERETRO,"Retesa Remolques, Tanques Y Equipos, S.A. DE C.V.",Make - Retesa,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,481715,2,1,1UNST422*CL******,2021-09-08 14:05:03,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2012,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,481721,1,1,5C2BB38B*7M******,2021-09-08 14:05:03,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2007,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,38.000,Tandem Axle,2,,
48,Texas,481734,1,1,1PNV532B*XG******,2021-09-08 14:05:03,0,6,TRAILER,4312,PINES TRAILER LIMITED PARTNERSHIP,6368,PINE RIDGE,17605,Pine Ridge,1999,,,6,UNITED STATES (USA),MISSISSIPPI,GREENVILLE,,"102 5/16""(2.6m) Wide Units",61,Trailer,,,,,,,,,53.000,Van Smooth Side,2,,
48,Texas,481735,1,1,1JJV532W*4L******,2021-09-08 14:05:03,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481750,1,1,1GRAA062*CT******,2021-09-08 14:05:03,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481753,1,1,1TKHA462*9B******,2021-09-08 14:05:03,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2009,,,6,UNITED STATES (USA),PENNSYLVANIA,BROOKVILLE,,Configuration: Position not used at this time.,61,Trailer,,,,,111,Special Design Trailer,,,46.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",2,,
48,Texas,481762,2,1,1S12E953*2E******,2021-09-08 14:05:04,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2002,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van,2,3,Tandem
48,Texas,481765,1,1,1UYVS253*FP******,2021-09-08 14:05:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481765,2,1,1DW1A532*GS******,2021-09-08 14:05:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481836,2,1,1DW1A532*8S******,2021-09-08 14:05:04,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2008,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481850,1,1,1S9SS402*DL476***,2021-09-08 14:05:04,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2013,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,40.000,I-Beam,2,,
48,Texas,481866,2,1,1JJV532D*FL******,2021-09-08 14:05:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,481878,2,1,13N14830*71******,2021-09-08 14:05:05,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2007,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,3,,
48,Texas,481888,1,1,3H3V281C*ET******,2021-09-08 14:05:05,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,481888,1,2,1GRAA561*EB******,2021-09-08 14:05:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
48,Texas,481946,2,1,1UYVS253*6P******,2021-09-08 14:05:05,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481970,1,1,1JJV572D*DL******,2021-09-08 14:05:05,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,57.000,,2,,
