STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
48,480997,1,1,1,24,5,19,2,8,0,1,0,22,2,37,32,37032,4,2004,3HGCM56334G7,3,H,G,C,M,5,6,3,3,4,G,7,0,P,HOND,ULX,4D,4,17,3113,,0,1079,,G,,F,4,146,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,14,9,2,8,0,0,0,1,22,71282,6,1,0,0,3,0,64,130,0,0,0,0,1,2,2010,2,2010,0,0,0,0,0,1,2,30,1,1,8,1,0,0,1,80,1,1,1,13,0,0
48,480998,1,2,1,24,5,0,31,12,6,1,0,48,3,12,3,12003,2,2001,1FAFP444X1F1,1,F,A,F,P,4,4,4,X,1,F,1,0,P,FORD,MUS,CV,1,17,3207,,0,1013,,G,,F,6,232,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,48,76901,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,99,1,1,8,1,20,3,4,17,1,1,1,89,1,1
48,480998,2,2,1,24,5,0,31,12,6,1,0,48,2,23,471,23471,30,1994,1GTCS19W3R85,1,G,T,C,S,1,9,W,3,R,8,5,0,T,GMC,SON,PC,94,17,,1,0,1229,SON,G,,,6,262,,,,B,3088,00,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,3,12,6,2,12,0,0,0,1,48,76901,6,1,0,0,3,0,999,999,1,0,0,0,0,7,2011,7,2011,0,0,0,0,0,2,2,70,1,1,8,1,0,0,1,66,6,1,2,88,0,1
48,480999,1,1,1,25,5,3,37,8,0,1,0,48,2,20,421,20421,15,2000,3GNFK16T2YG1,3,G,N,F,K,1,6,T,2,Y,G,1,0,P,CHEV,K15,UT,0,17,5123,,0,1300,,G,,F,8,325,,,16R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,48,78264,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,1,1,8,1,0,0,16,80,6,1,1,13,0,0
48,481000,1,1,1,25,5,22,51,24,0,1,0,48,2,72,706,72706,80,1990,1HD1BKL12LY0,1,H,D,1,B,K,L,1,2,L,Y,0,0,M,HD,XTC,RS,90,17,,,,,,,1340,,2,,4,618,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,99,9,2,24,0,0,0,1,48,75040,6,1,5,0,2,0,999,999,1,8,0,0,0,8,2009,10,2011,1,0,0,0,0,6,1,40,2,6,8,1,0,0,14,12,1,1,4,6,1,1
48,481001,1,2,2,25,5,2,10,12,6,1,1,48,9,35,401,35401,14,2006,5N1AR18U36C6,5,N,1,A,R,1,8,U,3,6,C,6,0,P,NISS,PFI,UT,6,17,4373,,0,1122,,G,,F,6,244,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,48,77066,6,1,0,0,3,0,999,999,1,0,0,0,0,12,2009,12,2009,1,39,0,0,0,1,4,35,1,1,8,1,3,3,1,17,1,1,1,88,0,0
48,481001,2,2,1,25,5,2,10,12,6,1,0,48,1,35,471,35471,30,1994,1N6SD11S5RC3,1,N,6,S,D,1,1,S,5,R,C,3,0,T,NISS,XES,PK,94,17,,1,0,1043,TRK,G,,,4,146,,,,B,2790,06,A,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,4,3,12,0,0,0,1,48,77074,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,98,8,8,8,1,3,3,1,66,1,1,1,89,1,0
48,481002,1,2,1,25,5,8,0,12,1,1,0,48,2,82,881,82881,66,2001,1FUJBEA561HH,1,F,U,J,B,E,A,5,6,1,H,H,1,T,FRHT,FL1,TR,1,17,,8,0,0,LEG,D,,,6,661,,,,,00000,00,,64,1,57,1930099,571930099,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,6,4,1,12,0,0,0,1,48,79118,6,1,6,1,3,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,70,1,1,8,1,0,0,5,53,1,1,1,22,0,0
48,481002,2,2,1,25,5,8,0,12,1,1,0,48,3,12,481,12481,31,2007,1FTNE14W47DA,1,F,T,N,E,1,4,W,4,7,D,A,0,T,FORD,15V,CG,7,17,,2,0,1380,VAN,G,,,8,281,,,,B,00000,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,79108,6,1,6,0,3,0,999,999,1,0,0,2,0,11,2009,11,2011,1,0,0,0,0,1,3,70,1,1,8,1,3,3,1,50,1,1,1,20,1,0
48,481003,1,1,1,25,5,18,32,33,0,1,0,48,2,37,706,37706,80,1998,JH2SC360XWM0,J,H,2,S,C,3,6,0,X,W,M,0,0,M,HOND,VTF,RC,98,17,,,,,,,996,,2,,4,423,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,99,8,3,31,0,0,0,1,48,76015,6,1,0,0,3,3,999,999,1,0,0,1,0,6,2009,4,2011,0,0,0,0,0,1,2,30,1,1,8,1,0,0,6,13,1,1,4,1,1,0
48,481004,1,2,5,26,5,23,48,24,0,1,0,48,1,49,40,49040,4,2003,4T1BE32K03U6,4,T,1,B,E,3,2,K,0,3,U,6,0,P,TOYT,UXS,4D,3,17,2993,,0,1071,,G,,F,4,144,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,2,3,12,0,0,0,1,48,77503,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,70,1,1,8,1,0,0,1,61,1,1,1,98,0,0
48,481004,2,2,1,26,5,23,48,24,0,1,0,48,2,13,1,13001,4,2006,1LNHM82V16Y6,1,L,N,H,M,8,2,V,1,6,Y,6,0,P,LINC,SGL,4D,6,17,4359,,0,1177,,F,,F,8,281,,,17R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,4,3,24,0,0,0,1,48,78002,6,1,0,0,3,0,999,999,0,0,0,0,1,6,2011,6,2011,1,0,0,0,0,3,2,70,1,1,8,1,0,0,1,13,1,1,4,1,1,1
48,481005,1,1,1,27,5,2,25,8,0,1,1,99,9,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,99,9,1,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,2,4,45,1,1,8,1,0,0,1,80,99,9,9,13,0,0
48,481006,1,1,1,27,5,19,10,8,0,1,1,48,2,37,32,37032,4,2002,1HGES16502L0,1,H,G,E,S,1,6,5,0,2,L,0,0,P,HOND,UCL,4D,2,17,2515,,0,1031,,G,,F,4,102,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,4,8,0,0,0,1,48,78132,6,1,0,0,3,3,999,999,0,3,0,0,0,8,2009,8,2009,0,91,0,0,0,3,3,45,1,1,8,1,0,0,1,13,1,1,4,1,0,0
48,481007,1,1,1,27,5,15,18,8,0,1,1,99,9,49,40,49040,9,2000,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,1,4,35,3,1,1,1,0,0,14,80,1,1,1,13,0,0
48,481008,1,1,3,27,5,23,23,1,0,1,0,48,2,12,481,12481,31,2002,1FTRW07LX2KB,1,F,T,R,W,0,7,L,X,2,K,B,0,T,FORD,F1S,CW,2,17,,2,0,1385,COF,G,,,8,330,,,,B,4655,02,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,1,0,6,2,1,0,0,0,1,48,78660,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,85,0,0,0,3,6,50,1,1,8,1,0,0,1,78,7,9,3,98,2,0
48,481009,1,1,2,28,5,21,21,8,0,1,0,48,1,2,404,2404,14,2000,1J4G248S4YC3,1,J,4,G,2,4,8,S,4,Y,C,3,0,T,JEEP,LRO,4W,0,17,,1,0,1059,GCK,G,,,6,244,,,,,3664,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,8,0,0,0,1,48,78201,6,1,0,0,3,3,999,999,0,0,0,0,1,10,2010,10,2010,0,0,0,0,0,5,6,98,1,1,8,1,0,0,1,80,1,1,1,13,0,0
48,481010,1,1,6,28,5,21,35,52,0,1,0,48,1,20,422,20422,15,2004,3GNEC16Z74G1,3,G,N,E,C,1,6,Z,7,4,G,1,0,P,CHEV,C15,UT,4,17,4947,,0,1300,,F,,F,8,325,,,16R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,6,2,1,0,0,0,1,48,78219,6,1,0,0,3,3,999,999,0,0,0,1,0,2,2011,2,2011,0,0,0,0,0,3,2,70,1,1,8,1,0,0,1,13,1,1,4,1,1,0
48,481011,1,2,4,28,5,17,21,12,2,1,0,48,1,12,481,12481,31,2001,1FTRW08L01KA,1,F,T,R,W,0,8,L,0,1,K,A,1,T,FORD,F1S,CW,1,17,,2,0,1388,COF,G,,,8,330,,,,B,4914,01,E,44,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,75551,6,1,0,0,3,0,999,999,1,0,0,0,0,1,2010,1,2010,0,38,91,0,0,1,3,55,1,3,8,1,4,3,11,15,1,1,1,68,0,1
48,481011,2,2,2,28,5,17,21,12,2,1,0,22,1,72,706,72706,80,2009,1HD1GM4189K3,1,H,D,1,G,M,4,1,8,9,K,3,0,M,HD,FXD,RS,9,17,,,,,,,1584,,2,,4,676,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,8,2,12,0,0,0,1,22,71450,6,1,0,0,3,0,66,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,55,1,3,8,1,4,3,1,62,1,1,1,69,2,0
48,481012,1,1,1,29,5,21,33,32,0,1,0,48,1,53,706,53706,80,2006,JS1GT76A0621,J,S,1,G,T,7,6,A,0,6,2,1,0,M,SUZI,XR1,RC,6,17,,,,,,,999,,4,,4,365,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,8,2,32,0,0,0,1,48,78572,6,1,0,0,2,3,999,999,1,0,0,0,0,2,2011,2,2011,1,33,0,0,0,1,2,45,2,1,8,1,0,0,6,12,1,1,4,6,1,1
48,481013,1,1,1,31,5,18,55,1,0,1,0,48,1,73,705,73705,80,2007,JKAZX4P147A0,J,K,A,Z,X,4,P,1,4,7,A,0,0,M,KAWK,ZXP,RC,7,17,,,,,,,599,,4,,4,368,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,0,6,2,1,0,0,0,1,48,78676,6,1,0,0,3,0,999,999,1,0,0,1,0,4,2010,9,2011,1,0,0,0,0,1,4,30,1,2,8,1,0,0,1,6,1,9,4,7,1,0
48,481014,1,2,2,31,5,16,34,12,2,1,0,48,2,18,24,18024,6,2012,5GAKVDED9CJ2,5,G,A,K,V,D,E,D,9,C,J,2,0,P,BUIC,ENC,UT,12,17,4980,,0,1189,,G,,F,6,220,,,19R255,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,79762,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,4,45,2,1,8,1,0,0,14,10,1,1,2,50,1,0
48,481014,2,2,2,31,5,16,34,12,2,1,0,48,1,6,51,6051,4,2005,2C3JA53G45H1,2,C,3,J,A,5,3,G,4,5,H,1,0,P,CHRY,3TR,4D,5,17,3675,,0,1200,,G,,F,6,214,,,17R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,79762,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,45,3,1,8,1,0,0,14,62,1,1,1,51,1,0
48,481015,1,2,1,4,4,18,9,12,6,1,0,48,2,6,43,6043,4,2004,1C3EL46J64N4,1,C,3,E,L,4,6,J,6,4,N,4,0,P,CHRY,SLX,4D,4,17,3106,,0,1080,,G,,F,4,148,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,8,6,2,12,0,0,0,1,48,75482,6,1,0,0,3,3,65,223,0,0,0,0,0,0,0,0,0,0,51,58,0,0,1,2,65,2,2,8,1,0,0,14,10,7,1,2,64,1,0
48,481015,2,2,2,4,4,18,9,12,6,1,0,48,3,84,881,84881,63,2005,1HTMMAAN55H6,1,H,T,M,M,A,A,N,5,5,H,6,0,T,INTL,430,CC,5,17,,7,0,0,40S,D,,,6,466,,,,,00000,00,,42,0,57,1153892,571153892,3,1,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,76179,6,1,6,0,3,0,999,999,0,0,0,0,1,7,2011,7,2011,0,0,0,0,0,1,2,65,3,2,8,1,0,0,14,62,1,1,1,65,0,0
48,481016,1,1,17,21,4,4,15,44,0,1,0,48,2,12,422,12422,15,2003,1FMRU15W63LA,1,F,M,R,U,1,5,W,6,3,L,A,0,P,FORD,EPT,UT,3,17,5416,,0,1191,,G,,F,8,281,,,17R265,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,44,0,0,1,96,0,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,21,0,0,0,1,2,70,1,2,2,1,0,0,1,98,1,1,1,0,2,0
48,481017,1,2,1,25,4,14,11,12,1,1,0,48,3,82,881,82881,66,2000,1FUYS7DB6YLB,1,F,U,Y,S,7,D,B,6,Y,L,B,1,T,FRHT,FC2,TR,0,17,,8,0,0,CON,D,,,6,915,,,,,00000,00,,64,1,57,1276807,571276807,3,6,3,1,0,0,0,0,0,0,0,998,0,1,5,12,6,2,12,0,0,0,1,48,78151,6,1,6,0,3,3,999,999,0,0,0,0,0,0,0,0,0,1,39,91,0,0,1,2,70,2,2,8,1,50,3,14,50,1,1,1,20,0,0
48,481017,2,2,4,25,4,14,11,12,1,1,0,48,1,49,43,49043,4,2007,4T1BK36B87U2,4,T,1,B,K,3,6,B,8,7,U,2,0,P,TOYT,UTS,4D,7,17,3495,,0,1071,,G,,F,6,214,,,16R215,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,48,78118,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,2,70,2,2,8,1,40,3,5,53,1,1,1,21,2,0
48,481018,1,2,1,26,4,21,33,18,0,1,0,48,1,20,39,20039,4,2004,KL1TD526X4B1,K,L,1,T,D,5,2,6,X,4,B,1,0,P,CHEV,AVO,4D,4,17,2343,,0,976,,G,,F,4,098,,,14R185,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,78207,6,1,0,0,3,0,999,999,0,0,0,1,0,2,2011,2,2011,0,81,58,0,0,1,2,70,1,1,8,1,0,0,1,8,1,1,1,15,1,0
48,481018,2,2,1,26,4,21,33,18,0,1,0,48,3,30,52,30052,4,2012,1VWBN7A33CC0,1,V,W,B,N,7,A,3,3,C,C,0,0,P,VOLK,PTE,4D,12,17,3393,,0,0,,D,,T,4,120,,,000000,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,78801,6,1,0,0,3,3,999,999,1,0,0,0,0,11,2010,11,2010,0,0,0,0,0,1,2,70,1,1,8,1,0,0,1,62,1,1,1,98,0,0
48,481019,1,1,1,1,5,21,4,1,0,1,0,48,1,20,481,20481,31,2007,1GCEC19J97Z5,1,G,C,E,C,1,9,J,9,7,Z,5,0,T,CHEV,SC1,4C,7,17,,2,1575,1339,SIL,G,,,8,323,,,,B,4743,05,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,1,0,6,2,1,32,0,0,1,48,76437,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,1,58,24,0,0,1,2,60,3,8,8,1,0,0,14,6,6,1,6,98,1,1
48,481020,1,1,1,5,5,21,36,1,0,1,0,48,2,12,880,12880,67,2005,1FTWW30PX5ED,1,F,T,W,W,3,0,P,X,5,E,D,0,T,FORD,F3S,CW,5,17,,3,1724,1562,SRW,D,,,8,366,,,,D,6107,00,E,42,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,998,0,2,5,0,4,3,1,0,0,0,1,48,79510,6,1,0,0,3,0,999,999,0,8,0,0,0,6,2009,8,2010,1,58,0,0,0,1,2,45,3,3,8,1,0,0,14,13,6,9,4,7,1,1
48,481021,1,1,2,9,5,0,40,1,0,1,0,48,1,12,481,12481,31,2003,1FTNX21F53EA,1,F,T,N,X,2,1,F,5,3,E,A,0,T,FORD,F2S,4C,3,17,,2,1580,1418,SRW,D,,,8,444,,,,C,5982,02,U,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,48,76020,6,1,6,0,3,0,999,999,0,0,0,0,1,10,2009,10,2009,0,58,0,0,0,1,2,60,3,1,8,1,0,0,14,13,6,3,4,7,1,1
48,481022,1,1,1,12,5,8,40,32,0,1,0,48,1,20,421,20421,15,2001,1GNEC13T91R1,1,G,N,E,C,1,3,T,9,1,R,1,0,P,CHEV,CTA,UT,1,17,4828,,0,1160,,G,,F,8,325,,,16R245,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,14,4,3,32,0,0,0,1,48,79561,6,1,6,0,3,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,70,1,1,8,1,0,0,1,12,1,1,4,6,1,0
48,481023,1,2,1,13,5,19,0,12,1,1,0,48,1,2,405,2405,14,2002,1J4GK58K32W1,1,J,4,G,K,5,8,K,3,2,W,1,0,T,JEEP,LMD,4W,2,17,,1,0,1043,LIB,G,,,6,226,,,,,3758,00,E,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,48,76446,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,65,1,1,8,1,28,3,1,50,1,1,1,20,1,0
48,481023,2,2,1,13,5,19,0,12,1,1,0,29,3,82,881,82881,66,2003,1FUJA6AV23LK,1,F,U,J,A,6,A,V,2,3,L,K,1,T,FRHT,COL,TR,3,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,1490474,571490474,3,6,98,1,0,0,0,0,0,0,0,0,0,0,0,6,4,1,12,0,0,0,1,48,76442,6,1,6,9,3,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,65,1,1,8,1,28,3,5,53,1,1,1,21,0,0
48,481024,1,1,1,15,5,1,59,25,0,1,0,48,1,82,881,82881,66,2000,1FUYSXYB8YLF,1,F,U,Y,S,X,Y,B,8,Y,L,F,1,T,FRHT,FC2,TR,0,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,2,57,70228,5770228,3,6,1,1,0,0,0,0,0,0,0,75,0,0,0,81,6,2,25,0,0,1,1,48,78242,6,1,6,0,3,3,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,70,3,1,8,6,0,0,15,6,1,4,4,7,1,0
48,481025,1,2,1,15,5,14,20,12,6,1,0,48,2,2,404,2404,14,1992,1J4FJ58S9NL1,1,J,4,F,J,5,8,S,9,N,L,1,0,T,JEEP,LAR,4W,92,17,,1,0,1014,CHK,G,,,6,242,,,,,00000,00,A,44,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,3,6,2,12,0,0,0,1,48,76088,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,1,1,8,1,0,0,1,52,8,1,2,66,1,0
48,481025,2,2,1,15,5,14,20,12,6,1,0,48,1,23,481,23481,31,2007,1GTHC29637E5,1,G,T,H,C,2,9,6,3,7,E,5,0,T,GMC,2CH,4C,7,17,,2,1575,1435,SIE,D,,,8,403,,,,C,5398,02,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,48,76035,6,1,0,0,3,0,999,999,0,5,0,1,0,7,2009,8,2011,0,0,0,0,0,1,2,60,1,1,8,1,0,0,1,62,7,1,1,66,0,0
48,481026,1,1,1,17,5,9,52,42,0,1,0,48,1,20,481,20481,31,2001,1GCEC14W41Z2,1,G,C,E,C,1,4,W,4,1,Z,2,0,T,CHEV,SC1,PK,1,17,,2,1330,1190,SIL,G,,,6,262,,,,B,4135,00,,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,42,0,0,0,1,48,77830,6,1,0,0,3,0,70,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,70,1,2,8,1,0,0,1,12,1,1,4,6,1,0
48,481027,1,1,1,17,5,10,54,38,0,1,0,48,2,20,2,20002,4,2008,2G1WT58K4892,2,G,1,W,T,5,8,K,4,8,9,2,0,P,CHEV,IMT,4D,8,17,3555,,0,1105,,F,,F,6,214,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,38,0,0,0,1,48,76067,1,1,1,0,2,3,999,999,0,2,0,0,0,8,2011,9,2011,0,0,0,0,0,1,2,70,1,1,8,1,0,0,1,12,1,1,4,6,1,0
48,481028,1,1,2,23,5,16,45,42,0,1,0,48,1,43,399,43399,2,1967,GHN3U133950G,G,H,N,3,U,1,3,3,9,5,0,G,0,U,MG,,,67,12,,,,,,,,,,,,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,42,0,0,0,1,48,76049,6,1,6,0,3,0,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,35,2,1,8,1,0,0,14,12,1,1,4,6,1,0
48,481029,1,1,5,28,5,22,1,1,0,1,0,48,1,12,481,12481,31,2003,1FTRW07673KA,1,F,T,R,W,0,7,6,7,3,K,A,0,T,FORD,F1S,CW,3,17,,2,0,1385,COF,G,,,8,281,,,,B,4655,00,U,42,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,48,78827,6,1,0,0,3,3,999,999,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,2,70,1,1,8,1,0,0,17,87,6,1,4,6,1,0
48,481030,1,2,1,29,5,6,58,12,6,1,0,18,3,82,881,82881,66,2006,1FUJA6AV76LU,1,F,U,J,A,6,A,V,7,6,L,U,1,T,FRHT,COL,TR,6,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,606056,57606056,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,9,2,1,12,0,0,0,1,26,48750,6,1,6,1,3,0,72,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,1,1,8,1,0,0,5,98,1,1,1,89,0,0
48,481030,2,2,1,29,5,6,58,12,6,1,0,48,2,41,44,41044,2,1993,1YVGE31B2P52,1,Y,V,G,E,3,1,B,2,P,5,2,0,P,MAZD,UML,CP,93,17,2700,,0,1028,,G,,F,6,152,,,15R205,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,1,0,0,12,6,2,12,0,0,0,1,48,77335,6,1,0,0,3,0,999,999,1,1,0,0,0,7,2009,6,2011,0,0,0,0,0,2,2,70,1,1,8,1,0,0,1,50,4,1,1,88,1,0
48,481031,1,2,1,30,5,15,10,12,6,1,0,48,1,87,881,87881,66,2000,1XP5DB9X2YD5,1,X,P,5,D,B,9,X,2,Y,D,5,1,T,PTRB,379,TR,0,17,,8,0,0,CON,D,,,6,893,,,,,00000,00,,64,1,57,1949467,571949467,3,6,3,1,0,0,0,0,0,0,0,998,0,0,0,2,6,2,2,0,0,1,1,48,77327,6,1,6,0,3,0,999,999,0,0,0,1,0,2,2011,2,2011,0,39,0,0,0,2,4,70,1,1,8,1,0,0,11,15,1,1,1,68,0,0
48,481031,2,2,3,30,5,15,10,12,6,1,0,48,2,18,3,18003,4,1998,1G4CW52K9W46,1,G,4,C,W,5,2,K,9,W,4,6,0,P,BUIC,PKA,4D,98,17,3645,,0,1138,,G,,F,6,231,,,16R225,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,2,0,0,1,1,48,77351,6,1,0,0,3,0,999,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,70,1,1,8,1,0,0,1,62,7,1,2,69,3,0
