STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
48,Texas,481726,2,1,1UYVS253*7P******,2021-09-08 14:33:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481727,2,1,1UYVS253*8P******,2021-09-08 14:33:04,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481728,1,1,1GRAA062*7B******,2021-09-08 14:33:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,481742,3,1,1GRAA062*DT******,2021-09-08 14:33:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481751,2,1,5JNRS533*JH******,2021-09-08 14:33:06,1,6,TRAILER,9287,"JET COMPANY, INC.",3052,JET COMPANY INC.,7075,Jet Company Inc.,2018,,,6,UNITED STATES (USA),IOWA,HUMBOLDT,,,61,Trailer,,,,,119,Steel Body/Frame,,,53.000,Trailer Type: Detach,3,,
48,Texas,481757,1,1,1UYVS253*EU******,2021-09-08 14:33:06,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481763,1,1,1UYFS248*8A******,2021-09-08 14:33:06,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,481767,1,1,5MC42401*G3******,2021-09-08 14:33:07,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,,,2016,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
48,Texas,481784,2,1,5C2BB38B*DM******,2021-09-08 14:33:07,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2013,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,38.000,Tandem Axle,2,,
48,Texas,481802,1,1,13N24820*D1******,2021-09-08 14:33:08,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2013,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,61,Drop Deck Trailer,,,48.000,,2,,
48,Texas,481808,1,1,1TKP0422*9B******,2021-09-08 14:33:08,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2009,,,6,UNITED STATES (USA),PENNSYLVANIA,BROOKVILLE,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,42.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",2,,
48,Texas,481808,3,1,1P9CD382*JN343***,2021-09-08 14:33:09,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2018,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,61,Trailer,,,,,9,Flatbed - Double Drop,,,38.000,Type: Semitrailer,2,,
48,Texas,481808,5,1,1UNST442*DS******,2021-09-08 14:33:09,1,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2013,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,,2,,
48,Texas,481822,1,1,4R7GU242*DT******,2021-09-08 14:33:10,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2013,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,24.000,,2,,
48,Texas,481834,2,1,1UYVS253*HG******,2021-09-08 14:33:10,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481834,3,1,3H3V532C*6T******,2021-09-08 14:33:10,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2006,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,481870,1,1,1GRDM962*5M******,2021-09-08 14:33:11,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,481873,2,1,1TTF4820*Y2******,2021-09-08 14:33:12,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2000,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,481896,2,1,1FUJGLDR*CS******,2021-09-08 14:33:13,0,3,TRUCK,1024,DAIMLER TRUCKS NORTH AMERICA LLC,450,FREIGHTLINER,2501,Cascadia,2012,,,12,MEXICO,COAHUILA,SALTILLO,,"125"" sleepercab",66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,,
48,Texas,481896,2,3,1FUJGLDR*CS******,2021-09-08 14:33:14,0,3,TRUCK,1024,DAIMLER TRUCKS NORTH AMERICA LLC,450,FREIGHTLINER,2501,Cascadia,2012,,,12,MEXICO,COAHUILA,SALTILLO,,"125"" sleepercab",66,Truck-Tractor,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,0,Not Applicable,0,Not Applicable,,,,,
48,Texas,481915,1,1,LJRC5426*B1******,2021-09-08 14:33:14,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2011,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
48,Texas,481926,1,1,5JYLP402*5P******,2021-09-08 14:33:14,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2005,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,19,Logging Trailer,,,40.000,Trailer Type: Plantation,2,,
48,Texas,481930,1,1,4U3J0533*GL******,2021-09-08 14:33:15,0,6,TRAILER,9213,"BULL MOOSE HEAVY HAUL, INC",6869,X-L SPECIALIZED TRAILERS INC,18367,X-L SPECIALIZED TRAILERS INC,2016,,,6,UNITED STATES (USA),IOWA,MANCHESTER,,,61,Trailer,,,,,,,,,53.000,"Front-loading Detachable/Non-Rigid Neck (MFG, MDE, HDG, HDE, Folding Goose Neck)",3,,
48,Texas,481950,2,1,1GRAA062*GB******,2021-09-08 14:33:15,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,481952,1,1,1UYVS253*CU******,2021-09-08 14:33:15,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,481983,1,1,3H3C412S*1T******,2021-09-08 14:33:16,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2001,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
48,Texas,481999,1,1,1TTF4820*62******,2021-09-08 14:33:16,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,482001,1,1,13N14820*B1******,2021-09-08 14:33:17,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2011,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,482033,1,1,10BGD523*CT******,2021-09-08 14:33:17,0,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2012,,,6,UNITED STATES (USA),TEXAS,HOUSTON,Brenner Tank LLC.,,61,Trailer,,,,,172,Chemical Trailer,,,,Gallonage - 5000 to 6000 Gallons,2,3,Tandem
48,Texas,482040,1,1,1W1BGB6B*SE******,2021-09-08 14:33:18,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,1995,ALUMINUM CROSSBAR - 18 IN CENTERS,,6,UNITED STATES (USA),IOWA,SIOUX CITY,PLANT 3,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,CENTER FRAME FLATBED (CF),2,,
48,Texas,482060,1,1,1JJV532W*8L******,2021-09-08 14:33:18,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482060,3,1,1JJV532D*GL******,2021-09-08 14:33:19,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482068,1,1,3T1L1T62*EC******,2021-09-08 14:33:19,0,6,TRAILER,14248,TRAILERS Y TANQUES DE ALUMINIO S.A. DE C.V.,3353,TRAILERS Y TANQUES DE ALUMINIO S.A. DE C.V.,7581,TRAILERS Y TANQUES DE ALUMINIO S.A. DE C.V.,2014,,,6,UNITED STATES (USA),NUEVO LEON,CADEREYTA JIMENEZ,,,61,Trailer,,,,,15,Tank Trailer,6,Kingpin,43.000,,2,,
48,Texas,482079,1,1,1GRAA062*DW******,2021-09-08 14:33:19,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482082,2,1,1TTF482C*H3******,2021-09-08 14:33:19,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,27663,Combo Steel/Alum Flatbed,2017,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
48,Texas,482084,3,1,48X1F372*J1******,2021-09-08 14:33:19,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2018,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,37.000,Tumer ARx43,2,,
48,Texas,482094,2,1,3H3V532C*JR******,2021-09-08 14:33:19,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482104,2,1,1GRAA062*GK******,2021-09-08 14:33:19,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482126,1,1,1UNST422*8L******,2021-09-08 14:33:20,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,482131,1,1,1JJV281D*CL******,2021-09-08 14:33:20,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,482131,1,2,1JJV281D*FL******,2021-09-08 14:33:20,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,482136,1,1,5V8VC532*GM******,2021-09-08 14:33:20,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2016,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Dry Freight Van,2,3,Tandem
48,Texas,482139,2,1,1JJV532D*AL******,2021-09-08 14:33:20,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2010,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482148,2,1,4YDF3602*BF******,2021-09-08 14:33:21,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2011,,,6,UNITED STATES (USA),INDIANA,GOSHEN,19,Arbitrary Final Digit,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,36.000,Recreational Vehicle,2,,
48,Texas,482158,1,1,1UYFS248*5A******,2021-09-08 14:33:21,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,482175,2,1,1T9SC442*DB656***,2021-09-08 14:33:21,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2013,,,6,UNITED STATES (USA),IDAHO,BOISE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,44.000,Commodity Body,2,,
48,Texas,482177,2,1,1V9PD422*FN062***,2021-09-08 14:33:21,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2015,Double Bolsters,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,101,Other,,,42.000,"Pole, Piper or Log Transport Trailer",2,,
48,Texas,482198,2,1,1TTF482A*G3******,2021-09-08 14:33:21,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2016,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
48,Texas,482209,1,1,1TKP0422*CW******,2021-09-08 14:33:21,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2012,,,6,UNITED STATES (USA),NORTH DAKOTA,WEST FARGO,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,42.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",2,,
48,Texas,482218,1,1,49TSB162*P1******,2021-09-08 14:33:21,0,6,TRAILER,3943,"CONTRACT MANUFACTURER, LLC",1871,CONTRACT MANUFACTURER,5360,CONTRACT MANUFACTURER,1993,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,,,61,Trailer,,,,,182,Stock Trailer,14,Bumper Pull,16.000,,2,,
48,Texas,482232,2,1,3H3V532C*6T******,2021-09-08 14:33:22,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2006,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482233,1,1,1DW1A532*3S******,2021-09-08 14:33:22,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2003,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482241,2,1,4S93A241*FM089***,2021-09-08 14:33:22,1,6,TRAILER,15140,"GREGORY INDUSTRIES, INC.",5023,GREGORY INDUSTRIES INC.,12301,Gregory Industries Inc.,2015,,,6,UNITED STATES (USA),INDIANA,MOORESVILLE,,,61,Trailer,,,,,,,2,Pintle Hitch/Hook,24.000,Trailer Body Type: Impact Attenuator,1,,
48,Texas,482281,1,1,1GRAA562*8K******,2021-09-08 14:33:23,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,482281,1,2,1JJV281D*BL******,2021-09-08 14:33:23,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2011,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,482284,2,1,1JJV532W*4L******,2021-09-08 14:33:23,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482292,1,1,3H3V532C*ET******,2021-09-08 14:33:23,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482326,2,1,5MC11162*9P******,2021-09-08 14:33:24,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,"Manac Trailers USA, Inc.",2009,Steel,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,61,Trailer,,,,,33,Grain Trailer,,,,Over 36ft,2,,
48,Texas,482330,1,1,48X1F392*41******,2021-09-08 14:33:24,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2004,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,39.000,Tumer ARx43,2,,
48,Texas,482336,1,2,1DW1A281*ES******,2021-09-08 14:33:24,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2014,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
48,Texas,482348,1,1,5NHUBL42*KY******,2021-09-08 14:33:24,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3008,Blazer,2019,,,6,UNITED STATES (USA),TEXAS,WACO,,Address: 8300 Imperial Dr.,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,14.000,,2,,
48,Texas,482350,1,1,1UYFS248*CA******,2021-09-08 14:33:24,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,482363,1,1,1G1JC524*X7******,2021-09-08 14:33:25,0,2,PASSENGER CAR,984,GENERAL MOTORS LLC,467,CHEVROLET,8834,Cavalier,1999,,,6,UNITED STATES (USA),OHIO,LORDSTOWN,NA-GM Corp,,13,Sedan/Saloon,,,,,0,Not Applicable,0,Not Applicable,,,,,
48,Texas,482389,2,1,1GRDM962*EH******,2021-09-08 14:33:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Platform,2,,
48,Texas,482390,2,1,5C2BB38B*2M******,2021-09-08 14:33:25,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2002,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,38.000,Tandem Axle,2,,
48,Texas,482398,2,1,3H3V532C*HT******,2021-09-08 14:33:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482411,1,1,1KKVA532*8L******,2021-09-08 14:33:26,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY MANUFACTURING CO./ KENTUCKY TRAILER/ KENTUCKY TRAILER TECH,5803,Kentucky Manufacturing Co./ Kentucky Trailer/ Kentucky Trailer Tech,2008,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,,,,,36,Van Trailer,,,53.000,Body Type - Dry Freight,2,,
48,Texas,482415,1,1,5HTSN422*C7******,2021-09-08 14:33:26,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2012,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
48,Texas,482428,2,1,JHLRD789*5C******,2021-09-08 14:33:26,0,7,MULTIPURPOSE PASSENGER VEHICLE (MPV),987,"HONDA MOTOR CO., LTD",474,HONDA,1865,CR-V,2005,SE,,3,JAPAN,SAITAMA,SAYAMA,,,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,0,Not Applicable,0,Not Applicable,,,,,
48,Texas,482437,1,1,48X1F372*G1******,2021-09-08 14:33:26,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2016,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,37.000,Tumer ARx43,2,,
48,Texas,482480,1,1,3H4SS422*H3******,2021-09-08 14:33:27,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2017,,,12,MEXICO,CHIHUAHUA,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,42.000,AL. PNEUMATIC,2,,
